"trip_id","arrival_time","departure_time","stop_id","stop_sequence","pickup_type","drop_off_type"
"GO103_25_6752","14:03:00","14:03:00","63","8","0","0"
"GO103_25_6752","14:06:00","14:06:00","195","9","0","0"
"GO103_25_6752","14:09:00","14:09:00","149","10","0","0"
"GO103_25_6752","14:12:00","14:12:00","68","11","0","0"
"GO103_25_6752","14:15:00","14:15:00","36","12","0","0"
"GO103_25_6752","14:19:00","14:19:00","84","13","0","0"
"GO103_25_6753","14:44:00","14:44:00","84","1","0","0"
"GO103_25_6753","14:48:00","14:48:00","36","2","0","0"
"GO103_25_6753","14:51:00","14:51:00","68","3","0","0"
"GO103_25_6753","14:53:00","14:53:00","149","4","0","0"
"GO103_25_6753","14:56:00","14:56:00","195","5","0","0"
"GO103_25_6753","14:59:00","14:59:00","63","6","0","0"
"GO103_25_6753","15:01:00","15:01:00","23","7","0","0"
"GO103_25_6753","15:03:00","15:03:00","359","8","0","0"
"GO103_25_6753","15:06:00","15:06:00","175","9","0","0"
"GO103_25_6753","15:09:00","15:09:00","89","10","0","0"
"GO103_25_6753","15:11:00","15:11:00","86","11","1","1"
"GO103_25_6753","15:16:00","15:18:00","102","12","0","0"
"GO103_25_6753","15:38:00","15:38:00","349","13","0","0"
"GO103_25_6754","14:25:00","14:25:00","349","1","0","0"
"GO103_25_6754","14:46:00","14:48:00","102","2","0","0"
"GO103_25_6754","14:52:00","14:52:00","86","3","1","1"
"GO103_25_6754","14:54:00","14:54:00","89","4","0","0"
"GO103_25_6754","14:57:00","14:57:00","175","5","0","0"
"GO103_25_6754","14:59:00","14:59:00","359","6","0","0"
"GO103_25_6754","15:01:00","15:01:00","23","7","0","0"
"GO103_25_6754","15:03:00","15:03:00","63","8","0","0"
"GO103_25_6754","15:06:00","15:06:00","195","9","0","0"
"GO103_25_6754","15:09:00","15:09:00","149","10","0","0"
"GO103_25_6754","15:12:00","15:12:00","68","11","0","0"
"GO103_25_6754","15:15:00","15:15:00","36","12","0","0"
"GO103_25_6754","15:19:00","15:19:00","84","13","0","0"
"GO103_25_6755","15:44:00","15:44:00","84","1","0","0"
"GO103_25_6755","15:48:00","15:48:00","36","2","0","0"
"GO103_25_6755","15:51:00","15:51:00","68","3","0","0"
"GO103_25_6755","15:53:00","15:53:00","149","4","0","0"
"GO103_25_6755","15:56:00","15:56:00","195","5","0","0"
"GO103_25_6755","15:59:00","15:59:00","63","6","0","0"
"GO103_25_6755","16:01:00","16:01:00","23","7","0","0"
"GO103_25_6755","16:03:00","16:03:00","359","8","0","0"
"GO103_25_6755","16:06:00","16:06:00","175","9","0","0"
"GO103_25_6755","16:09:00","16:09:00","89","10","0","0"
"GO103_25_6755","16:11:00","16:11:00","86","11","1","1"
"GO103_25_6755","16:16:00","16:18:00","102","12","0","0"
"GO103_25_6755","16:38:00","16:38:00","349","13","0","0"
"GO103_25_6756","15:25:00","15:25:00","349","1","0","0"
"GO103_25_6756","15:46:00","15:48:00","102","2","0","0"
"GO103_25_6756","15:52:00","15:52:00","86","3","1","1"
"GO103_25_6756","15:54:00","15:54:00","89","4","0","0"
"GO103_25_6756","15:57:00","15:57:00","175","5","0","0"
"GO103_25_6756","15:59:00","15:59:00","359","6","0","0"
"GO103_25_6756","16:01:00","16:01:00","23","7","0","0"
"GO103_25_6756","16:03:00","16:03:00","63","8","0","0"
"GO103_25_6756","16:06:00","16:06:00","195","9","0","0"
"GO103_25_6756","16:09:00","16:09:00","149","10","0","0"
"GO103_25_6756","16:12:00","16:12:00","68","11","0","0"
"GO103_25_6756","16:15:00","16:15:00","36","12","0","0"
"GO103_25_6756","16:19:00","16:19:00","84","13","0","0"
"GO103_25_6757","16:44:00","16:44:00","84","1","0","0"
"GO103_25_6757","16:48:00","16:48:00","36","2","0","0"
"GO103_25_6757","16:51:00","16:51:00","68","3","0","0"
"GO103_25_6757","16:53:00","16:53:00","149","4","0","0"
"GO103_25_6757","16:56:00","16:56:00","195","5","0","0"
"GO103_25_6757","16:59:00","16:59:00","63","6","0","0"
"GO103_25_6757","17:01:00","17:01:00","23","7","0","0"
"GO103_25_6757","17:03:00","17:03:00","359","8","0","0"
"GO103_25_6757","17:06:00","17:06:00","175","9","0","0"
"GO103_25_6757","17:09:00","17:09:00","89","10","0","0"
"GO103_25_6757","17:11:00","17:11:00","86","11","1","1"
"GO103_25_6757","17:16:00","17:18:00","102","12","0","0"
"GO103_25_6757","17:38:00","17:38:00","349","13","0","0"
"GO103_25_6759","17:44:00","17:44:00","84","1","0","0"
"GO103_25_6759","17:48:00","17:48:00","36","2","0","0"
"GO103_25_6759","17:51:00","17:51:00","68","3","0","0"
"GO103_25_6759","17:53:00","17:53:00","149","4","0","0"
"GO103_25_6759","17:56:00","17:56:00","195","5","0","0"
"GO103_25_6759","17:59:00","17:59:00","63","6","0","0"
"GO103_25_6759","18:01:00","18:01:00","23","7","0","0"
"GO103_25_6759","18:03:00","18:03:00","359","8","0","0"
"GO103_25_6759","18:06:00","18:06:00","175","9","0","0"
"GO103_25_6759","18:09:00","18:09:00","89","10","0","0"
"GO103_25_6759","18:11:00","18:11:00","86","11","1","1"
"GO103_25_6759","18:16:00","18:18:00","102","12","0","0"
"GO103_25_6759","18:38:00","18:38:00","349","13","0","0"
"GO103_25_6760","16:25:00","16:25:00","349","1","0","0"
"GO103_25_6760","16:46:00","16:48:00","102","2","0","0"
"GO103_25_6760","16:52:00","16:52:00","86","3","1","1"
"GO103_25_6760","16:54:00","16:54:00","89","4","0","0"
"GO103_25_6760","16:57:00","16:57:00","175","5","0","0"
"GO103_25_6760","16:59:00","16:59:00","359","6","0","0"
"GO103_25_6760","17:01:00","17:01:00","23","7","0","0"
"GO103_25_6760","17:03:00","17:03:00","63","8","0","0"
"GO103_25_6760","17:06:00","17:06:00","195","9","0","0"
"GO103_25_6760","17:09:00","17:09:00","149","10","0","0"
"GO103_25_6760","17:12:00","17:12:00","68","11","0","0"
"GO103_25_6760","17:15:00","17:15:00","36","12","0","0"
"GO103_25_6760","17:19:00","17:19:00","84","13","0","0"
"GO103_25_6762","17:25:00","17:25:00","349","1","0","0"
"GO103_25_6762","17:46:00","17:48:00","102","2","0","0"
"GO103_25_6762","17:52:00","17:52:00","86","3","1","1"
"GO103_25_6762","17:54:00","17:54:00","89","4","0","0"
"GO103_25_6762","17:57:00","17:57:00","175","5","0","0"
"GO103_25_6762","17:59:00","17:59:00","359","6","0","0"
"GO103_25_6762","18:01:00","18:01:00","23","7","0","0"
"GO103_25_6762","18:03:00","18:03:00","63","8","0","0"
"GO103_25_6762","18:06:00","18:06:00","195","9","0","0"
"GO103_25_6762","18:09:00","18:09:00","149","10","0","0"
"GO103_25_6762","18:12:00","18:12:00","68","11","0","0"
"GO103_25_6762","18:15:00","18:15:00","36","12","0","0"
"GO103_25_6762","18:19:00","18:19:00","84","13","0","0"
"GO103_25_6763","18:44:00","18:44:00","84","1","0","0"
"GO103_25_6763","18:48:00","18:48:00","36","2","0","0"
"GO103_25_6763","18:51:00","18:51:00","68","3","0","0"
"GO103_25_6763","18:53:00","18:53:00","149","4","0","0"
"GO103_25_6763","18:56:00","18:56:00","195","5","0","0"
"GO103_25_6763","18:59:00","18:59:00","63","6","0","0"
"GO103_25_6763","19:01:00","19:01:00","23","7","0","0"
"GO103_25_6763","19:03:00","19:03:00","359","8","0","0"
"GO103_25_6763","19:06:00","19:06:00","175","9","0","0"
"GO103_25_6763","19:09:00","19:09:00","89","10","0","0"
"GO103_25_6763","19:11:00","19:11:00","86","11","1","1"
"GO103_25_6763","19:16:00","19:18:00","102","12","0","0"
"GO103_25_6763","19:38:00","19:38:00","349","13","0","0"
"GO103_25_6764","18:25:00","18:25:00","349","1","0","0"
"GO103_25_6764","18:46:00","18:48:00","102","2","0","0"
"GO103_25_6764","18:52:00","18:52:00","86","3","1","1"
"GO103_25_6764","18:54:00","18:54:00","89","4","0","0"
"GO103_25_6764","18:57:00","18:57:00","175","5","0","0"
"GO103_25_6764","18:59:00","18:59:00","359","6","0","0"
"GO103_25_6764","19:01:00","19:01:00","23","7","0","0"
"GO103_25_6764","19:03:00","19:03:00","63","8","0","0"
"GO103_25_6764","19:06:00","19:06:00","195","9","0","0"
"GO103_25_6764","19:09:00","19:09:00","149","10","0","0"
"GO103_25_6764","19:12:00","19:12:00","68","11","0","0"
"GO103_25_6764","19:15:00","19:15:00","36","12","0","0"
"GO103_25_6764","19:19:00","19:19:00","84","13","0","0"
"GO103_25_6765","19:44:00","19:44:00","84","1","0","0"
"GO103_25_6765","19:48:00","19:48:00","36","2","0","0"
"GO103_25_6765","19:51:00","19:51:00","68","3","0","0"
"GO103_25_6765","19:53:00","19:53:00","149","4","0","0"
"GO103_25_6765","19:56:00","19:56:00","195","5","0","0"
"GO103_25_6765","19:59:00","19:59:00","63","6","0","0"
"GO103_25_6765","20:01:00","20:01:00","23","7","0","0"
"GO103_25_6765","20:03:00","20:03:00","359","8","0","0"
"GO103_25_6765","20:06:00","20:06:00","175","9","0","0"
"GO103_25_6765","20:09:00","20:09:00","89","10","0","0"
"GO103_25_6765","20:11:00","20:11:00","86","11","1","1"
"GO103_25_6765","20:16:00","20:18:00","102","12","0","0"
"GO103_25_6765","20:38:00","20:38:00","349","13","0","0"
"GO103_25_6766","19:25:00","19:25:00","349","1","0","0"
"GO103_25_6766","19:46:00","19:48:00","102","2","0","0"
"GO103_25_6766","19:52:00","19:52:00","86","3","1","1"
"GO103_25_6766","19:54:00","19:54:00","89","4","0","0"
"GO103_25_6766","19:57:00","19:57:00","175","5","0","0"
"GO103_25_6766","19:59:00","19:59:00","359","6","0","0"
"GO103_25_6766","20:01:00","20:01:00","23","7","0","0"
"GO103_25_6766","20:03:00","20:03:00","63","8","0","0"
"GO103_25_6766","20:06:00","20:06:00","195","9","0","0"
"GO103_25_6766","20:09:00","20:09:00","149","10","0","0"
"GO103_25_6766","20:12:00","20:12:00","68","11","0","0"
"GO103_25_6766","20:15:00","20:15:00","36","12","0","0"
"GO103_25_6766","20:19:00","20:19:00","84","13","0","0"
"GO103_25_6767","20:44:00","20:44:00","84","1","0","0"
"GO103_25_6767","20:48:00","20:48:00","36","2","0","0"
"GO103_25_6767","20:51:00","20:51:00","68","3","0","0"
"GO103_25_6767","20:53:00","20:53:00","149","4","0","0"
"GO103_25_6767","20:56:00","20:56:00","195","5","0","0"
"GO103_25_6767","20:59:00","20:59:00","63","6","0","0"
"GO103_25_6767","21:01:00","21:01:00","23","7","0","0"
"GO103_25_6767","21:03:00","21:03:00","359","8","0","0"
"GO103_25_6767","21:06:00","21:06:00","175","9","0","0"
"GO103_25_6767","21:09:00","21:09:00","89","10","0","0"
"GO103_25_6767","21:11:00","21:11:00","86","11","1","1"
"GO103_25_6767","21:16:00","21:18:00","102","12","0","0"
"GO103_25_6767","21:37:00","21:37:00","349","13","0","0"
"GO103_25_6768","20:25:00","20:25:00","349","1","0","0"
"GO103_25_6768","20:46:00","20:48:00","102","2","0","0"
"GO103_25_6768","20:52:00","20:52:00","86","3","1","1"
"GO103_25_6768","20:54:00","20:54:00","89","4","0","0"
"GO103_25_6768","20:57:00","20:57:00","175","5","0","0"
"GO103_25_6768","20:59:00","20:59:00","359","6","0","0"
"GO103_25_6768","21:01:00","21:01:00","23","7","0","0"
"GO103_25_6768","21:03:00","21:03:00","63","8","0","0"
"GO103_25_6768","21:06:00","21:06:00","195","9","0","0"
"GO103_25_6768","21:09:00","21:09:00","149","10","0","0"
"GO103_25_6768","21:12:00","21:12:00","68","11","0","0"
"GO103_25_6768","21:15:00","21:15:00","36","12","0","0"
"GO103_25_6768","21:19:00","21:19:00","84","13","0","0"
"GO103_25_6769","21:31:00","21:31:00","84","1","0","0"
"GO103_25_6769","21:35:00","21:35:00","36","2","0","0"
"GO103_25_6769","21:38:00","21:38:00","68","3","0","0"
"GO103_25_6769","21:40:00","21:40:00","149","4","0","0"
"GO103_25_6769","21:43:00","21:43:00","195","5","0","0"
"GO103_25_6769","21:46:00","21:46:00","63","6","0","0"
"GO103_25_6769","21:48:00","21:48:00","23","7","0","0"
"GO103_25_6769","21:50:00","21:50:00","359","8","0","0"
"GO103_25_6769","21:53:00","21:53:00","175","9","0","0"
"GO103_25_6769","21:56:00","21:56:00","89","10","0","0"
"GO103_25_6769","21:58:00","21:58:00","86","11","1","1"
"GO103_25_6769","22:03:00","22:05:00","102","12","0","0"
"GO103_25_6769","22:25:00","22:25:00","349","13","0","0"
"GO103_25_6770","21:28:00","21:28:00","349","1","0","0"
"GO103_25_6770","21:49:00","21:51:00","102","2","0","0"
"GO103_25_6770","21:55:00","21:55:00","86","3","1","1"
"GO103_25_6770","21:57:00","21:57:00","89","4","0","0"
"GO103_25_6770","22:00:00","22:00:00","175","5","0","0"
"GO103_25_6770","22:02:00","22:02:00","359","6","0","0"
"GO103_25_6770","22:04:00","22:04:00","23","7","0","0"
"GO103_25_6770","22:06:00","22:06:00","63","8","0","0"
"GO103_25_6770","22:09:00","22:09:00","195","9","0","0"
"GO103_25_6770","22:12:00","22:12:00","149","10","0","0"
"GO103_25_6770","22:15:00","22:15:00","68","11","0","0"
"GO103_25_6770","22:18:00","22:18:00","36","12","0","0"
"GO103_25_6770","22:22:00","22:22:00","84","13","0","0"
"GO103_25_6771","22:31:00","22:31:00","84","1","0","0"
"GO103_25_6771","22:35:00","22:35:00","36","2","0","0"
"GO103_25_6771","22:38:00","22:38:00","68","3","0","0"
"GO103_25_6771","22:40:00","22:40:00","149","4","0","0"
"GO103_25_6771","22:43:00","22:43:00","195","5","0","0"
"GO103_25_6771","22:46:00","22:46:00","63","6","0","0"
"GO103_25_6771","22:48:00","22:48:00","23","7","0","0"
"GO103_25_6771","22:50:00","22:50:00","359","8","0","0"
"GO103_25_6771","22:53:00","22:53:00","175","9","0","0"
"GO103_25_6771","22:56:00","22:56:00","89","10","0","0"
"GO103_25_6771","22:58:00","22:58:00","86","11","1","1"
"GO103_25_6771","23:03:00","23:05:00","102","12","0","0"
"GO103_25_6771","23:25:00","23:25:00","349","13","0","0"
"GO103_25_6772","22:48:00","22:48:00","349","1","0","0"
"GO103_25_6772","23:09:00","23:11:00","102","2","0","0"
"GO103_25_6772","23:15:00","23:15:00","86","3","1","1"
"GO103_25_6772","23:17:00","23:17:00","89","4","0","0"
"GO103_25_6772","23:20:00","23:20:00","175","5","0","0"
"GO103_25_6772","23:22:00","23:22:00","359","6","0","0"
"GO103_25_6772","23:24:00","23:24:00","23","7","0","0"
"GO103_25_6772","23:26:00","23:26:00","63","8","0","0"
"GO103_25_6772","23:29:00","23:29:00","195","9","0","0"
"GO103_25_6772","23:32:00","23:32:00","149","10","0","0"
"GO103_25_6772","23:35:00","23:35:00","68","11","0","0"
"GO103_25_6772","23:38:00","23:38:00","36","12","0","0"
"GO103_25_6772","23:42:00","23:42:00","84","13","0","0"
"GO103_25_6773","23:18:00","23:18:00","84","1","0","0"
"GO103_25_6773","23:22:00","23:22:00","36","2","0","0"
"GO103_25_6773","23:25:00","23:25:00","68","3","0","0"
"GO103_25_6773","23:27:00","23:27:00","149","4","0","0"
"GO103_25_6773","23:30:00","23:30:00","195","5","0","0"
"GO103_25_6773","23:33:00","23:33:00","63","6","0","0"
"GO103_25_6773","23:35:00","23:35:00","23","7","0","0"
"GO103_25_6773","23:37:00","23:37:00","359","8","0","0"
"GO103_25_6773","23:40:00","23:40:00","175","9","0","0"
"GO103_25_6773","23:43:00","23:43:00","89","10","0","0"
"GO103_25_6773","23:45:00","23:45:00","86","11","1","1"
"GO103_25_6773","23:50:00","23:52:00","102","12","0","0"
"GO103_25_6773","24:11:00","24:11:00","349","13","0","0"
"GO103_25_6774","23:48:00","23:48:00","349","1","0","0"
"GO103_25_6774","24:09:00","24:11:00","102","2","0","0"
"GO103_25_6774","24:15:00","24:15:00","86","3","1","1"
"GO103_25_6774","24:17:00","24:17:00","89","4","0","0"
"GO103_25_6774","24:20:00","24:20:00","175","5","0","0"
"GO103_25_6774","24:22:00","24:22:00","359","6","0","0"
"GO103_25_6774","24:24:00","24:24:00","23","7","0","0"
"GO103_25_6774","24:26:00","24:26:00","63","8","0","0"
"GO103_25_6774","24:29:00","24:29:00","195","9","0","0"
"GO103_25_6774","24:32:00","24:32:00","149","10","0","0"
"GO103_25_6774","24:35:00","24:35:00","68","11","0","0"
"GO103_25_6774","24:38:00","24:38:00","36","12","0","0"
"GO103_25_6774","24:42:00","24:42:00","84","13","0","0"
"GO103_25_6801","00:12:00","00:12:00","113","1","0","0"
"GO103_25_6801","00:19:00","00:19:00","99","2","0","0"
"GO103_25_6801","00:23:00","00:23:00","155","3","0","0"
"GO103_25_6801","00:25:00","00:25:00","51","4","0","0"
"GO103_25_6801","00:27:00","00:27:00","31","5","0","0"
"GO103_25_6801","00:30:00","00:30:00","125","6","0","0"
"GO103_25_6801","00:33:00","00:33:00","211","7","0","0"
"GO103_25_6801","00:43:00","00:45:00","102","8","0","0"
"GO103_25_6801","00:53:00","00:53:00","214","9","0","0"
"GO103_25_6801","01:04:00","01:04:00","237","10","0","0"
"GO103_25_6802","00:50:00","00:50:00","237","1","0","0"
"GO103_25_6802","01:01:00","01:01:00","214","2","0","0"
"GO103_25_6802","01:11:00","01:13:00","102","3","0","0"
"GO103_25_6802","01:19:00","01:19:00","119","4","0","0"
"GO103_25_6802","01:21:00","01:21:00","122","5","0","0"
"GO103_25_6802","01:24:00","01:24:00","180","6","0","0"
"GO103_25_6802","01:27:00","01:27:00","211","7","0","0"
"GO103_25_6802","01:30:00","01:30:00","125","8","0","0"
"GO103_25_6802","01:32:00","01:32:00","31","9","0","0"
"GO103_25_6802","01:34:00","01:34:00","51","10","0","0"
"GO103_25_6802","01:36:00","01:36:00","155","11","0","0"
"GO103_25_6802","01:40:00","01:40:00","99","12","0","0"
"GO103_25_6802","01:47:00","01:47:00","113","13","0","0"
"GO103_25_6804","01:57:00","01:57:00","237","1","0","0"
"GO103_25_6804","02:09:00","02:09:00","214","2","0","0"
"GO103_25_6804","02:17:00","02:19:00","102","3","0","0"
"GO103_25_6804","02:25:00","02:25:00","119","4","0","0"
"GO103_25_6804","02:27:00","02:27:00","122","5","0","0"
"GO103_25_6804","02:30:00","02:30:00","180","6","0","0"
"GO103_25_6804","02:33:00","02:33:00","211","7","0","0"
"GO103_25_6804","02:36:00","02:36:00","125","8","0","0"
"GO103_25_6804","02:38:00","02:38:00","31","9","0","0"
