from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
140,140,,,246099724610014+1843502+0,246099724610004+1843263+0,1,
140,140,,,246103224610432+1843502+0,246103224610412+1843265+0,1,
140,140,,,246103224610433+1843502+0,246103224610413+1843265+0,1,
140,140,,,246104624610572+1843502+0,246104624610562+1843263+0,1,
140,140,,,246108924610925+1843502+0,246101524611765+1843264+0,1,
140,140,,,246109524611765+1843502+0,246101524611765+1843264+0,1,
140,140,,,246100424610061+1843503+0,246100424610051+1843273+0,1,
140,140,,,246103224610433+1843503+0,246103224610343+1843275+0,1,
140,140,,,246103224610433+1843503+0,246104124610413+1843276+0,1,
140,140,,,246100424610063+1843504+0,246100624610063+1842998+0,1,
140,140,,,246103224610432+1843504+0,246103224610402+1842999+0,1,
140,140,,,246108924610925+1843504+0,246101524611765+1842997+0,1,
140,140,,,246099524609956+1857174+0,246099524609956+1856215+0,1,
140,140,,,246108824610931+1857179+0,246108824610931+1856225+0,1,
140,140,,,246110024611776+1857179+0,246110024611776+1856225+0,1,
140,140,,,246109424611717+1857181+0,246109424611717+1856222+0,1,
140,140,,,246103524610446+1857196+0,246103524610446+1856348+0,1,
140,140,,,246106024610656+1857196+0,246106024610656+1856348+0,1,
140,140,,,246108824610936+1857196+0,246108824610936+1856348+0,1,
140,140,,,246101024610527+1857198+0,246101724610177+1856347+0,1,
140,140,,,246099624609967+1857210+0,246099624609967+1856467+0,1,
140,140,,,246105124610586+1857214+0,246105124610586+1856476+0,1,
140,140,,,246106024610651+1857214+0,246106024610651+1856476+0,1,
140,140,,,246107224610866+1857214+0,246107224610866+1856476+0,1,
140,140,,,246100924610306+1857215+0,246100924610096+1856472+0,1,
140,140,,,246100924610306+1857215+0,246102324610306+1856472+0,1,
140,140,,,246106624610807+1857216+0,246106624610807+1856473+0,1,
140,140,,,246099524609956+1857226+0,246099524609956+1856598+0,1,
140,140,,,246101024610527+1857233+0,246101724610177+1856607+0,1,
140,140,,,246105924610597+1857253+0,246105924610597+1856741+0,1,
140,140,,,246108724610877+1857253+0,246108724610877+1856741+0,1,
140,140,,,246101024610527+1857270+0,246101024610107+1856828+0,1,
140,140,,,246108824610931+1857271+0,246108824610931+1856831+0,1,
140,140,,,246108824610936+1857271+0,246108824610936+1856831+0,1,
140,140,,,246099224609943+1843485+1,246099224609933+1843039+1,1,
140,140,,,246099224609945+1843485+1,246099424610015+1843040+1,1,
140,140,,,246099724610014+1843485+1,246099724610004+1843039+1,1,
140,140,,,246106724610851+1843485+1,246106724610841+1843039+1,1,
140,140,,,246100424610062+1843488+1,246100424610052+1843073+1,1,
140,140,,,246106124610644+1843488+1,246106124610634+1843073+1,1,
140,140,,,246106124610645+1843488+1,246101524611765+1843074+1,1,
140,140,,,246108924610924+1843488+1,246108924610914+1843073+1,1,
140,140,,,246101124610292+1843490+1,246101124610282+1843104+1,1,
140,140,,,246104624610572+1843490+1,246104624610562+1843104+1,1,
140,140,,,246106124610644+1843490+1,246106124610634+1843104+1,1,
140,140,,,246109524611761+1843490+1,246109524611751+1843104+1,1,
140,140,,,246109524611764+1843490+1,246109524611754+1843104+1,1,
140,140,,,246109524611765+1843490+1,246105024611765+1843105+1,1,
140,140,,,246099224609943+1843493+0,246099224609933+1843142+0,1,
140,140,,,246099724610011+1843493+0,246099724610001+1843142+0,1,
140,140,,,246100424610061+1843493+0,246100424610051+1843142+0,1,
140,140,,,246100424610062+1843493+0,246100424610052+1843142+0,1,
140,140,,,246100424610063+1843493+0,246100624610063+1843144+0,1,
140,140,,,246101124610293+1843493+0,246101124610283+1843142+0,1,
140,140,,,246104624610574+1843493+0,246104624610564+1843142+0,1,
140,140,,,246106124610642+1843493+0,246106124610632+1843142+0,1,
140,140,,,246106724610853+1843493+0,246106724610843+1843142+0,1,
140,140,,,246099224609943+1843495+0,246099224609933+1843167+0,1,
140,140,,,246100424610063+1843495+0,246100624610063+1843168+0,1,
140,140,,,246103224610431+1843495+0,246103224610361+1843168+0,1,
140,140,,,246103224610435+1843495+0,246103224610365+1843168+0,1,
140,140,,,246106124610644+1843495+0,246106124610634+1843167+0,1,
140,140,,,246106124610645+1843495+0,246105024611765+1843168+0,1,
140,140,,,246106724610851+1843495+0,246106724610841+1843167+0,1,
140,140,,,246106724610852+1843495+0,246106724610842+1843167+0,1,
140,140,,,246109524611765+1843495+0,246105024611765+1843168+0,1,
140,140,,,246099724610011+1843496+0,246099724610001+1843185+0,1,
140,140,,,246099724610012+1843496+0,246099724610002+1843185+0,1,
140,140,,,246100424610061+1843496+0,246100424610051+1843185+0,1,
140,140,,,246101124610291+1843496+0,246101124610281+1843185+0,1,
140,140,,,246101124610292+1843496+0,246101124610282+1843185+0,1,
140,140,,,246104624610573+1843496+0,246104624610563+1843185+0,1,
140,140,,,246106724610854+1843496+0,246106724610844+1843185+0,1,
140,140,,,246106724610855+1843496+0,246101524611765+1843186+0,1,
140,140,,,246099724610015+1843497+0,246099424610015+1843206+0,1,
140,140,,,246106124610644+1843497+0,246106124610634+1843205+0,1,
140,140,,,246106724610855+1843497+0,246101524611765+1843206+0,1,
140,140,,,246101124610292+1843499+0,246101124610282+1843227+0,1,
140,140,,,246103224610431+1843499+0,246103224610401+1843230+0,1,
140,140,,,246103224610433+1843499+0,246103424610343+1843229+0,1,
140,140,,,246103224610433+1843499+0,246104124610413+1843231+0,1,
140,140,,,246104624610571+1843499+0,246104624610561+1843227+0,1,
140,140,,,246106724610854+1843499+0,246106724610844+1843227+0,1,
140,140,,,246099224609945+1843500+0,246099424610015+1843252+0,1,
140,140,,,246099724610012+1843500+0,246099724610002+1843251+0,1,
140,140,,,246103224610435+1843500+0,246101524611765+1843252+0,1,
140,140,,,246106124610643+1843500+0,246106124610633+1843251+0,1,
140,140,,,246106724610853+1843500+0,246106724610843+1843251+0,1,
140,140,,,246108924610922+1843500+0,246108924610912+1843251+0,1,
140,140,,,246109524611761+1843500+0,246109524611751+1843251+0,1,
140,140,,,246101124610292+1843502+0,246101124610282+1843263+0,1,
140,140,,,246108924610923+1843502+0,246108924610913+1843263+0,1,
140,140,,,246108924610924+1843502+0,246108924610914+1843263+0,1,
140,140,,,246109524611761+1843502+0,246109524611751+1843263+0,1,
140,140,,,246099224609945+1843503+0,246099424610015+1843274+0,1,
140,140,,,246100424610062+1843503+0,246100424610052+1843273+0,1,
140,140,,,246101124610293+1843503+0,246101124610283+1843273+0,1,
140,140,,,246104624610573+1843503+0,246104624610563+1843273+0,1,
140,140,,,246108924610923+1843503+0,246108924610913+1843273+0,1,
140,140,,,246099724610013+1843504+0,246099724610003+1842996+0,1,
140,140,,,246099724610015+1843504+0,246099424610015+1842997+0,1,
140,140,,,246100424610061+1843504+0,246100424610051+1842996+0,1,
140,140,,,246101124610295+1843504+0,246101524611765+1842997+0,1,
140,140,,,246103224610435+1843504+0,246101524611765+1842997+0,1,
140,140,,,246104624610574+1843504+0,246104624610564+1842996+0,1,
140,140,,,246106024610651+1857179+0,246106024610651+1856225+0,1,
140,140,,,246100324610037+1857194+0,246100324610037+1856341+0,1,
140,140,,,246099524609956+1857209+0,246099524609956+1856466+0,1,
140,140,,,246100724610074+1857213+0,246100724610074+1856470+0,1,
140,140,,,246101024610527+1857216+0,246101024610107+1856473+0,1,
140,140,,,246100224610026+1857228+0,246100224610026+1856600+0,1,
140,140,,,246108824610931+1857231+0,246108824610931+1856609+0,1,
140,140,,,246110024611776+1857231+0,246110024611776+1856609+0,1,
140,140,,,246100924610306+1857232+0,246100924610096+1856604+0,1,
140,140,,,246110024611776+1857252+0,246110024611776+1856740+0,1,
140,140,,,246100724610074+1857267+0,246100724610074+1856825+0,1,
140,140,,,246101024610527+1857270+0,246102424610527+1856828+0,1,
140,140,,,246103524610444+1857271+0,246103524610444+1856831+0,1,
140,140,,,246103524610446+1857271+0,246103524610446+1856831+0,1,
140,140,,,246103224610433+1843485+1,246103224610363+1843040+1,1,
140,140,,,246103224610432+1843485+1,246103924610432+1843040+1,1,
140,140,,,246104624610575+1843485+1,246105024611765+1843040+1,1,
140,140,,,246106724610852+1843485+1,246106724610842+1843039+1,1,
140,140,,,246108924610922+1843485+1,246108924610912+1843039+1,1,
140,140,,,246108924610924+1843485+1,246108924610914+1843039+1,1,
140,140,,,246109524611763+1843485+1,246109524611753+1843039+1,1,
140,140,,,246099724610012+1843488+1,246099724610002+1843073+1,1,
140,140,,,246099724610015+1843488+1,246099424610015+1843074+1,1,
140,140,,,246104624610574+1843488+1,246104624610564+1843073+1,1,
140,140,,,246104624610575+1843488+1,246101524611765+1843074+1,1,
140,140,,,246106724610854+1843488+1,246106724610844+1843073+1,1,
140,140,,,246106724610855+1843488+1,246101524611765+1843074+1,1,
140,140,,,246109524611765+1843488+1,246101524611765+1843074+1,1,
140,140,,,246099224609945+1843490+1,246099424610015+1843105+1,1,
140,140,,,246100424610061+1843490+1,246100424610051+1843104+1,1,
140,140,,,246106124610645+1843490+1,246105024611765+1843105+1,1,
140,140,,,246109524611762+1843490+1,246109524611752+1843104+1,1,
140,140,,,246099224609944+1843493+0,246099224609934+1843142+0,1,
140,140,,,246101124610291+1843493+0,246101124610281+1843142+0,1,
140,140,,,246103224610432+1843493+0,246103224610342+1843144+0,1,
140,140,,,246104624610573+1843493+0,246104624610563+1843142+0,1,
140,140,,,246106124610645+1843493+0,246101524611765+1843143+0,1,
140,140,,,246106724610851+1843493+0,246106724610841+1843142+0,1,
140,140,,,246103224610432+1843496+0,246103924610402+1843187+0,1,
140,140,,,246103224610433+1843496+0,246104124610413+1843188+0,1,
140,140,,,246108924610925+1843496+0,246101524611765+1843186+0,1,
140,140,,,246109524611764+1843496+0,246109524611754+1843185+0,1,
140,140,,,246099724610014+1843497+0,246099724610004+1843205+0,1,
140,140,,,246103224610432+1843497+0,246103224610332+1843208+0,1,
140,140,,,246108924610922+1843497+0,246108924610912+1843205+0,1,
140,140,,,246109524611764+1843497+0,246109524611754+1843205+0,1,
140,140,,,246109524611765+1843497+0,246101524611765+1843206+0,1,
140,140,,,246099724610011+1843499+0,246099724610001+1843227+0,1,
140,140,,,246101124610293+1843499+0,246101124610283+1843227+0,1,
140,140,,,246103224610435+1843499+0,246101524611765+1843228+0,1,
140,140,,,246106724610851+1843499+0,246106724610841+1843227+0,1,
140,140,,,246106724610855+1843499+0,246101524611765+1843228+0,1,
140,140,,,246103224610431+1843500+0,246103224610341+1843253+0,1,
140,140,,,246104624610571+1843500+0,246104624610561+1843251+0,1,
140,140,,,246106124610642+1843500+0,246106124610632+1843251+0,1,
140,140,,,246106124610645+1843500+0,246101524611765+1843252+0,1,
140,140,,,246106724610854+1843500+0,246106724610844+1843251+0,1,
140,140,,,246109524611765+1843500+0,246101524611765+1843252+0,1,
140,140,,,246099224609943+1843502+0,246099224609933+1843263+0,1,
140,140,,,246099224609944+1843502+0,246099224609934+1843263+0,1,
140,140,,,246101124610291+1843502+0,246101124610281+1843263+0,1,
140,140,,,246101124610295+1843502+0,246101524611765+1843264+0,1,
140,140,,,246103224610431+1843502+0,246103224610411+1843265+0,1,
140,140,,,246103224610435+1843502+0,246101524611765+1843264+0,1,
140,140,,,246106724610852+1843502+0,246106724610842+1843263+0,1,
140,140,,,246106724610853+1843502+0,246106724610843+1843263+0,1,
140,140,,,246106724610854+1843502+0,246106724610844+1843263+0,1,
140,140,,,246109524611762+1843502+0,246109524611752+1843263+0,1,
140,140,,,246099224609943+1843503+0,246099224609933+1843273+0,1,
140,140,,,246099724610011+1843503+0,246099724610001+1843273+0,1,
140,140,,,246099724610013+1843503+0,246099724610003+1843273+0,1,
140,140,,,246099724610014+1843503+0,246099724610004+1843273+0,1,
140,140,,,246104624610571+1843503+0,246104624610561+1843273+0,1,
140,140,,,246100424610062+1843504+0,246100424610052+1842996+0,1,
140,140,,,246101124610292+1843504+0,246101124610282+1842996+0,1,
140,140,,,246106124610645+1843504+0,246101524611765+1842997+0,1,
140,140,,,246108924610922+1843504+0,246108924610912+1842996+0,1,
140,140,,,246099624609967+1857175+0,246099624609967+1856216+0,1,
140,140,,,246100924610306+1857180+0,246101624610166+1856223+0,1,
140,140,,,246106624610807+1857181+0,246106624610807+1856222+0,1,
140,140,,,246100724610074+1857195+0,246100724610074+1856342+0,1,
140,140,,,246106024610651+1857196+0,246106024610651+1856348+0,1,
140,140,,,246107224610866+1857196+0,246107224610866+1856348+0,1,
140,140,,,246110024611776+1857196+0,246110024611776+1856348+0,1,
140,140,,,246109424611717+1857198+0,246109424611717+1856345+0,1,
140,140,,,246108824610931+1857214+0,246108824610931+1856476+0,1,
140,140,,,246101024610527+1857216+0,246101724610177+1856475+0,1,
140,140,,,246109424611717+1857216+0,246109424611717+1856473+0,1,
140,140,,,246099624609967+1857227+0,246099624609967+1856599+0,1,
140,140,,,246100724610074+1857230+0,246100724610074+1856602+0,1,
140,140,,,246106024610651+1857231+0,246106024610651+1856609+0,1,
140,140,,,246101024610527+1857233+0,246102424610527+1856605+0,1,
140,140,,,246100924610306+1857250+0,246100924610096+1856736+0,1,
140,140,,,246101024610527+1857251+0,246102424610527+1856737+0,1,
140,140,,,246105124610866+1857252+0,246106024610656+1856740+0,1,
140,140,,,246099524609956+1857263+0,246099524609956+1856821+0,1,
140,140,,,246100324610037+1857266+0,246100324610037+1856824+0,1,
140,140,,,246100924610306+1857269+0,246102324610306+1856827+0,1,
140,140,,,246105124610866+1857271+0,246107224610866+1856831+0,1,
140,140,,,246099724610011+1843485+1,246099724610001+1843039+1,1,
140,140,,,246099724610011+1843488+1,246099724610001+1843073+1,1,
140,140,,,246101124610292+1843488+1,246101124610282+1843073+1,1,
140,140,,,246101124610293+1843488+1,246101124610283+1843073+1,1,
140,140,,,246106724610852+1843488+1,246106724610842+1843073+1,1,
140,140,,,246099724610011+1843490+1,246099724610001+1843104+1,1,
140,140,,,246103224610435+1843490+1,246103224610365+1843105+1,1,
140,140,,,246103224610435+1843490+1,246103924610435+1843105+1,1,
140,140,,,246104624610571+1843490+1,246104624610561+1843104+1,1,
140,140,,,246106724610852+1843490+1,246106724610842+1843104+1,1,
140,140,,,246108924610925+1843490+1,246105024611765+1843105+1,1,
140,140,,,246099724610013+1843493+0,246099724610003+1843142+0,1,
140,140,,,246099724610015+1843493+0,246099424610015+1843143+0,1,
140,140,,,246108924610924+1843493+0,246108924610914+1843142+0,1,
140,140,,,246108924610925+1843493+0,246101524611765+1843143+0,1,
140,140,,,246109524611764+1843493+0,246109524611754+1843142+0,1,
140,140,,,246099224609944+1843495+0,246099224609934+1843167+0,1,
140,140,,,246099724610013+1843495+0,246099724610003+1843167+0,1,
140,140,,,246101124610295+1843495+0,246101524610295+1843168+0,1,
140,140,,,246103224610432+1843495+0,246103224610362+1843168+0,1,
140,140,,,246104624610571+1843495+0,246104624610561+1843167+0,1,
140,140,,,246106124610642+1843495+0,246106124610632+1843167+0,1,
140,140,,,246106724610853+1843495+0,246106724610843+1843167+0,1,
140,140,,,246099224609943+1843496+0,246099224609933+1843185+0,1,
140,140,,,246099724610013+1843496+0,246099724610003+1843185+0,1,
140,140,,,246100424610063+1843496+0,246100624610063+1843187+0,1,
140,140,,,246101124610293+1843496+0,246101124610283+1843185+0,1,
140,140,,,246103224610431+1843496+0,246103224610341+1843187+0,1,
140,140,,,246103224610432+1843496+0,246103224610342+1843187+0,1,
140,140,,,246103224610435+1843496+0,246101524611765+1843186+0,1,
140,140,,,246104624610571+1843496+0,246104624610561+1843185+0,1,
140,140,,,246099224609943+1843497+0,246099224609933+1843205+0,1,
140,140,,,246103224610432+1843497+0,246103924610412+1843208+0,1,
140,140,,,246103224610433+1843497+0,246103924610413+1843208+0,1,
140,140,,,246104624610572+1843497+0,246104624610562+1843205+0,1,
140,140,,,246104624610573+1843497+0,246104624610563+1843205+0,1,
140,140,,,246106124610645+1843497+0,246101524611765+1843206+0,1,
140,140,,,246108924610925+1843497+0,246101524611765+1843206+0,1,
140,140,,,246099724610013+1843499+0,246099724610003+1843227+0,1,
140,140,,,246101124610291+1843499+0,246101124610281+1843227+0,1,
140,140,,,246104624610572+1843499+0,246104624610562+1843227+0,1,
140,140,,,246106124610644+1843499+0,246106124610634+1843227+0,1,
140,140,,,246108924610922+1843499+0,246108924610912+1843227+0,1,
140,140,,,246104624610573+1843500+0,246104624610563+1843251+0,1,
140,140,,,246099724610013+1843502+0,246099724610003+1843263+0,1,
140,140,,,246099724610015+1843502+0,246099424610015+1843264+0,1,
140,140,,,246104624610571+1843502+0,246104624610561+1843263+0,1,
140,140,,,246104624610575+1843502+0,246101524611765+1843264+0,1,
140,140,,,246106124610645+1843502+0,246101524611765+1843264+0,1,
140,140,,,246106724610855+1843502+0,246101524611765+1843264+0,1,
140,140,,,246106124610642+1843503+0,246106124610632+1843273+0,1,
140,140,,,246106124610643+1843503+0,246106124610633+1843273+0,1,
140,140,,,246106124610645+1843503+0,246101524611765+1843274+0,1,
140,140,,,246109524611762+1843503+0,246109524611752+1843273+0,1,
140,140,,,246099724610011+1843504+0,246099724610001+1842996+0,1,
140,140,,,246099724610012+1843504+0,246099724610002+1842996+0,1,
